日期,开(亿元),高(亿元),低(亿元),收(亿元),量(亿),额(亿元),涨幅%,振幅%
20190926,50524.7,50747.6,48936.4,48971.1,475.25,5284.8,-3.06,3.59
20190927,49026.4,49659.1,48333.9,48435.5,347.05,3916.82,-1.09,2.71
20190930,48481.8,48807.2,46600.6,46609.6,298.62,3409.16,-3.77,4.56
20191008,46854.3,47359.4,45766.0,45800.3,313.23,3664.47,-1.74,3.42
20191009,45555.3,46166.2,45260.8,45368.1,318.24,3608.76,-0.94,1.98
20191010,45332.7,46057.4,45328.2,45633.5,356.05,4151.28,0.58,1.61
20191011,45744.2,45992.8,45584.7,45644.9,404.27,4514.66,0.02,0.89
20191014,46261.2,47532.7,46259.6,46887.0,493.36,5282.51,2.72,2.79
20191015,46619.5,46965.6,45979.6,46029.7,421.55,4539.75,-1.83,2.1
20191016,46234.1,46778.4,45483.9,45527.6,381.71,4171.03,-1.09,2.81
20191017,45662.8,46000.6,44655.3,44762.2,328.05,3556.76,-1.68,2.95
20191018,44822.9,45112.7,43748.1,43817.7,386.41,4085.64,-2.11,3.05
20191021,43837.1,44125.4,42979.1,43246.2,340.88,3639.52,-1.3,2.62
20191022,43333.0,43818.0,42815.8,43073.9,323.84,3519.85,-0.4,2.32
20191023,43034.3,43316.0,42035.5,42156.7,337.38,3583.33,-2.13,2.97
20191024,42121.1,42498.3,41468.8,41558.4,332.17,3523.02,-1.42,2.44
20191025,41531.8,41917.3,41494.8,41823.4,360.3,3987.09,0.64,1.02
20191028,42431.7,43647.0,42431.7,43511.2,470.48,5109.55,4.04,2.91
20191029,43503.7,44336.9,43503.7,43628.4,485.58,5296.89,0.27,1.91
20191030,43423.5,44205.9,43235.0,43385.3,428.56,4578.59,-0.56,2.23
20191031,43453.3,43931.3,42889.5,42973.1,402.65,4417.52,-0.95,2.4
20191101,42806.6,43600.6,42803.1,43498.7,384.9,4285.57,1.22,1.86
20191104,43519.5,44557.7,43519.5,44001.1,405.1,4630.88,1.15,2.39
20191105,44026.1,44752.3,44020.1,44474.6,415.75,4701.4,1.08,1.66
20191106,44414.4,44818.1,43771.7,43982.8,394.9,4404.02,-1.11,2.35
20191107,44010.2,44700.3,43776.1,43899.9,350.73,3873.06,-0.19,2.1
20191108,44238.9,44534.9,43573.3,43636.9,381.13,4382.02,-0.6,2.19
20191111,43254.8,43709.0,42476.6,42600.2,386.82,4130.84,-2.38,2.82
20191112,42599.1,42807.2,41921.8,42114.4,333.8,3579.63,-1.14,2.08
20191113,42005.3,42275.3,41369.4,41544.7,311.72,3514.63,-1.35,2.15
20191114,41547.2,41887.5,41460.9,41524.8,332.37,3790.32,-0.05,1.03
20191115,41451.6,41897.6,40797.9,40812.1,346.23,3915.77,-1.72,2.65
20191118,40886.5,41444.1,40647.9,40783.5,314.06,3515.85,-0.07,1.95
20191119,40770.8,41614.2,40770.8,41471.7,359.59,4101.68,1.69,2.07
20191120,41424.2,42006.1,41021.4,41128.9,366.2,4167.09,-0.83,2.37
20191121,40909.8,41464.5,40394.8,40584.6,323.87,3524.23,-1.32,2.6
20191122,40687.5,41303.7,40256.1,40460.4,407.12,4628.53,-0.31,2.58
20191125,40500.4,41017.8,40165.2,40338.6,402.69,4133.69,-0.3,2.11
20191126,40447.9,40842.9,39989.5,40432.1,385.79,3888.65,0.23,2.12
20191127,40279.7,40753.4,39989.4,40062.0,335.05,3504.79,-0.92,1.89
20191128,40028.4,40368.0,39158.3,39289.4,300.91,3118.89,-1.93,3.02
20191129,39271.9,39612.3,38658.1,38803.1,305.39,3361.64,-1.24,2.43
20191202,38911.9,39444.1,38519.3,38606.8,312.58,3371.79,-0.51,2.38
20191203,38509.1,38735.5,38277.5,38524.4,314.87,3408.02,-0.21,1.19
20191204,38323.6,38971.8,38241.9,38344.9,325.81,3494.24,-0.47,1.89
20191205,38488.0,39151.3,38488.0,39094.6,370.82,4174.39,1.96,1.73
20191206,39119.0,39619.3,39119.0,39524.6,360.79,4039.28,1.1,1.28
20191209,39712.2,40459.4,39712.2,40074.0,413.41,4509.98,1.39,1.89
20191210,39937.8,40721.6,39915.1,40721.6,424.54,4488.4,1.62,2.01
20191211,40676.1,41271.1,40676.1,40814.8,431.81,4535.21,0.23,1.46
20191212,40839.9,41332.9,40803.9,40934.9,405.37,4389.66,0.29,1.3
20191213,41390.8,42728.1,41390.8,42728.1,503.66,5575.19,4.38,3.27
20191216,42923.0,44907.1,42923.0,44902.4,562.01,6141.85,5.09,4.64
20191217,44925.0,47724.3,44925.0,47724.3,714.91,7412.11,6.28,6.23
20191218,47712.1,48967.3,47712.1,48916.7,620.0,6529.59,2.5,2.63
20191219,48910.2,49568.3,48910.2,49265.1,553.39,5670.22,0.71,1.35
20191220,49345.8,49862.6,49007.6,49102.2,558.01,5611.63,-0.33,1.74
20191223,48809.9,49654.8,48161.6,48225.3,511.91,5262.02,-1.79,3.04
20191224,48428.0,48744.4,48281.6,48514.0,425.66,4352.08,0.6,0.96
20191225,48435.6,49237.5,48428.6,48687.4,464.16,4923.62,0.36,1.67
20191226,48667.0,49304.3,48487.6,48938.7,473.24,4928.14,0.52,1.68
20191227,49127.3,50090.6,49127.3,49388.8,596.85,6220.57,0.92,1.97
20191230,49098.8,50653.3,49089.1,50628.8,568.92,6025.99,2.51,3.17
20191231,50583.0,51490.8,50583.0,51001.4,498.18,5256.39,0.74,1.79
20200102,51531.3,53802.3,51531.3,53802.3,683.01,7419.5,5.49,4.45
20200103,54080.5,55269.8,54080.5,55070.8,633.14,6855.38,2.36,2.21
20200106,54786.5,57290.5,54786.5,57276.8,749.08,7918.99,4.01,4.55
20200107,57474.1,58835.7,57474.1,58835.7,688.02,7201.6,2.72,2.38
20200108,58555.9,59804.9,58555.9,59106.0,756.65,7655.24,0.46,2.12
20200109,59757.8,60898.8,59757.8,60515.2,636.79,6935.03,2.38,1.93
20200110,60810.1,61233.0,60259.3,60325.0,563.29,6292.23,-0.31,1.61
20200113,60360.7,61427.4,60360.7,61427.4,553.02,6561.23,1.83,1.77
20200114,61693.1,62553.9,61419.8,61501.2,603.56,6864.14,0.12,1.85
20200115,61330.6,61821.2,60856.0,61008.3,530.76,5993.41,-0.8,1.57
20200116,61100.9,61669.0,60468.8,60555.2,517.94,5964.79,-0.74,1.97
20200117,60740.0,61267.6,59829.7,59925.5,488.96,5811.77,-1.04,2.37
20200120,60295.9,61342.6,60295.9,61147.4,535.63,6530.78,2.04,1.75
20200121,61003.4,61884.8,60671.8,60735.3,568.78,6694.75,-0.67,1.98
20200122,60339.1,61863.6,60215.5,61657.5,570.65,6846.27,1.52,2.71
20200123,61179.8,62472.1,60108.7,60942.5,670.43,7847.15,-1.16,3.83
20200203,56017.4,57499.6,55619.9,55712.1,404.95,4965.08,-8.58,3.08
20200204,54701.6,59137.6,54701.6,59061.5,869.33,8844.08,6.01,7.96
20200205,59411.7,62641.8,59411.7,62096.0,757.84,8406.79,5.14,5.47
20200206,62106.2,65553.7,62001.5,65553.7,791.14,8841.88,5.57,5.72
20200207,65503.3,67457.8,65494.4,67315.4,792.84,8969.06,2.69,3.0
20200210,67120.3,69100.7,67120.3,68670.6,759.22,8554.16,2.01,2.94
20200211,68793.7,69499.1,68366.7,68438.4,681.54,7591.9,-0.34,1.65
20200212,68170.0,69636.4,68170.0,69633.0,663.68,7622.67,1.75,2.14
20200213,69683.3,70955.5,69455.3,69480.0,723.49,8358.36,-0.22,2.15
20200214,69483.8,70863.5,69068.4,69655.5,662.09,7823.09,0.25,2.58
20200217,70305.0,72839.5,70305.0,72839.5,788.75,9089.76,4.57,3.64
20200218,72973.9,74884.5,72973.9,74884.5,834.3,9682.72,2.81,2.62
20200219,74757.3,76455.0,74750.6,75175.6,847.57,10091.59,0.39,2.28
20200220,75600.6,78167.3,75600.6,78167.3,892.47,10426.09,3.98,3.41
20200221,78205.5,81349.0,78205.5,80806.3,959.77,11379.42,3.38,4.02
20200224,80886.8,84008.1,80886.8,83884.6,986.02,11944.88,3.81,3.86
20200225,82070.6,87280.3,82070.6,87248.2,1166.45,13856.7,4.01,6.21
20200226,85953.7,88583.1,85708.4,86180.1,1149.76,12835.22,-1.22,3.29
20200227,86851.2,88076.1,85942.5,86119.5,896.75,10219.14,-0.07,2.48
20200228,83105.2,85271.6,82145.5,82353.0,1006.1,11015.37,-4.37,3.63
20200302,84082.9,86455.6,83837.5,85766.4,894.17,10047.66,4.14,3.18
20200303,87320.4,89999.0,86882.6,87530.2,1006.02,11481.59,2.06,3.63
20200304,86907.0,88521.6,85947.0,87406.1,862.47,9702.89,-0.14,2.94
20200305,88985.2,90216.9,88721.9,89745.2,1033.52,11508.92,2.68,1.71
20200306,88580.0,90504.7,88339.0,88388.8,897.19,9404.09,-1.51,2.41
20200309,86875.8,88397.5,85380.3,85422.8,994.78,10670.54,-3.36,3.41
20200310,85257.9,88464.6,84584.5,88088.4,969.97,10605.93,3.12,4.54
20200311,88370.1,89602.0,86169.3,86171.3,877.36,9545.01,-2.18,3.9
20200312,84717.9,85971.5,82662.7,83424.2,770.13,8241.42,-3.19,3.84
20200313,79311.4,84251.0,79311.4,82702.5,891.32,9485.32,-0.87,5.92
20200316,83342.2,83625.2,78446.5,78721.6,868.6,9461.02,-4.81,6.26
20200317,80222.7,80304.4,76983.6,78081.7,751.74,8023.45,-0.81,4.22
20200318,78804.9,80068.9,76116.3,76116.3,740.3,8208.69,-2.52,5.06
20200319,76297.3,76919.3,74750.8,76297.8,731.15,8077.2,0.24,2.85
20200320,77361.9,77768.9,75285.2,75876.5,629.24,7036.49,-0.55,3.26
20200323,73611.8,74714.7,71129.2,71381.4,634.65,6732.02,-5.92,4.73
20200324,73049.4,73497.4,70108.6,71983.8,652.63,7001.5,0.84,4.75
20200325,73793.7,74708.0,73256.1,73330.4,687.09,7387.02,1.87,2.02
20200326,72895.8,73778.8,71240.9,71306.6,604.67,6313.43,-2.76,3.46
20200327,72305.6,72348.0,69662.3,69711.1,583.16,6231.19,-2.24,3.77
20200330,68659.1,68929.2,67279.0,67502.3,593.71,6218.99,-3.17,2.37
20200331,68236.8,68429.3,66223.1,66283.4,531.92,5528.93,-1.81,3.27
20200401,66269.1,67334.4,64797.3,64931.9,548.28,5759.03,-2.04,3.83
20200402,64743.3,65649.3,64445.6,65649.3,543.66,5864.71,1.1,1.85
20200403,65442.0,66296.3,63990.2,64075.4,518.68,5629.18,-2.4,3.51
20200407,65570.5,66778.4,65497.7,66314.5,669.5,7220.93,3.49,2.0
20200408,65918.5,67049.1,65576.5,65771.8,638.33,6654.59,-0.82,2.22
20200409,66180.3,66702.3,65506.3,65627.3,613.27,6434.74,-0.22,1.82
20200410,65534.4,66161.8,63631.8,63727.5,625.64,6610.27,-2.89,3.86
20200413,63570.3,63749.0,61637.8,61748.5,473.36,4917.79,-3.11,3.31
20200414,62241.8,62793.4,62107.3,62590.8,530.85,5822.61,1.36,1.11
20200415,62572.1,63535.4,61962.0,61999.3,582.84,6319.23,-0.95,2.51
20200416,61633.4,62768.2,61633.4,61807.1,549.67,5861.59,-0.31,1.83
20200417,62446.5,63542.9,62248.5,62356.7,644.27,7279.88,0.89,2.09
20200420,62550.2,63490.9,62449.8,62699.2,546.7,6053.58,0.55,1.67
20200421,62331.4,62926.1,61798.9,62015.6,588.38,6385.0,-1.09,1.8
20200422,61406.2,62498.3,61389.3,61992.9,557.89,5940.07,-0.04,1.79
20200423,62222.0,62708.6,61365.9,61455.6,627.09,6561.12,-0.87,2.17
20200424,61443.2,61806.1,59690.0,59934.8,604.01,6115.24,-2.47,3.44
20200427,60236.2,60773.4,59119.3,59159.0,527.02,5429.87,-1.29,2.76
20200428,59201.5,59995.0,57881.1,59044.1,633.38,6558.76,-0.19,3.57
20200429,58743.1,59866.4,58134.9,58208.0,488.82,5203.28,-1.42,2.93
20200430,58768.2,60303.1,58767.7,59934.6,585.82,6616.99,2.97,2.64
20200506,59567.9,61739.3,59567.9,61739.3,593.9,6967.23,3.01,3.62
20200507,61768.4,62611.2,61369.1,61448.6,566.78,6445.28,-0.47,2.01
20200508,61940.6,62848.2,61850.4,62208.5,576.06,6662.69,1.24,1.62
20200511,62700.7,63513.3,61946.0,62302.8,569.95,6652.96,0.15,2.52
20200512,62198.4,62720.3,61475.3,61878.2,501.48,5815.79,-0.68,2.0
20200513,61528.3,62245.3,61379.1,61456.2,478.91,5622.31,-0.68,1.4
20200514,61063.4,61669.0,60293.7,60386.3,517.56,5892.89,-1.74,2.24
20200515,60864.9,61256.2,60319.3,60410.3,501.38,6052.91,0.04,1.55
20200518,60602.9,61571.9,60226.1,60437.6,582.16,7047.89,0.05,2.23
20200519,60978.8,61668.1,60713.1,60968.1,501.99,6159.23,0.88,1.58
20200520,60930.5,61750.2,60130.3,60396.7,549.86,6578.31,-0.94,2.66
20200521,60618.6,60822.5,59110.9,59275.6,519.4,6012.97,-1.86,2.83
20200522,59142.2,59525.6,57737.7,57750.2,504.15,5719.12,-2.57,3.02
20200525,57627.7,58201.9,56442.4,56573.3,410.56,4739.58,-2.04,3.05
20200526,56907.7,57801.8,56875.3,57159.8,440.3,5091.14,1.04,1.64
20200527,57186.5,57525.7,56117.9,56283.0,486.62,5514.44,-1.53,2.46
20200528,56255.0,56865.1,55361.8,55847.9,500.02,5568.75,-0.77,2.67
20200529,55612.5,56781.8,55558.3,55981.6,496.46,5491.88,0.24,2.19
20200601,56697.5,58988.3,56697.5,58970.1,644.91,7352.14,5.34,4.09
20200602,59226.9,60316.3,59226.9,59948.2,670.27,7455.68,1.66,1.85
20200603,60207.9,61333.8,60159.2,60837.8,669.18,7509.95,1.48,1.96
20200604,60960.4,61590.2,60397.7,60543.9,579.47,6237.89,-0.48,1.96
20200605,60670.3,61264.2,60165.1,60378.2,554.72,6073.72,-0.27,1.82
20200608,60927.6,61883.6,60484.0,60613.9,582.97,6595.26,0.39,2.32
20200609,60711.0,61442.0,60509.8,60713.7,534.4,5983.28,0.16,1.54
20200610,60631.5,61213.5,60327.2,60497.9,521.24,5922.33,-0.36,1.46
20200611,60434.0,61566.1,60433.8,60745.0,584.81,6962.61,0.41,1.87
20200612,59470.4,61399.4,59470.4,61222.5,585.49,6769.48,0.79,3.18
20200615,61263.6,62815.9,61263.6,61701.8,627.35,7363.42,0.78,2.54
20200616,62439.8,63360.5,62388.4,63066.5,576.64,6864.73,2.21,1.58
20200617,63136.9,64040.1,63115.9,63540.8,611.6,7125.97,0.75,1.47
20200618,63552.3,64558.8,63531.1,64064.0,632.38,7341.59,0.82,1.62
20200619,64080.4,65310.8,64073.8,65310.8,619.19,7555.36,1.95,1.93
20200622,65626.1,67080.9,65626.1,66463.0,639.54,7945.1,1.76,2.23
20200623,66393.4,67291.6,66282.9,66898.9,568.5,7293.07,0.66,1.52
20200624,67051.3,67804.2,66741.0,66787.3,527.57,6970.86,-0.17,1.59
20200629,66704.6,67731.2,66260.3,66511.1,542.28,6906.71,-0.41,2.2
20200630,67028.5,68137.9,66977.1,67898.5,536.53,7175.54,2.09,1.75
20200701,68125.3,69690.8,68125.3,69690.8,661.39,8738.54,2.64,2.31
20200702,69684.7,73316.9,69684.7,73316.9,867.37,10473.64,5.2,5.21
20200703,73786.4,77307.8,73776.0,77307.8,966.69,11395.44,5.44,4.82
20200706,78626.5,86584.3,78626.5,86571.8,1326.76,15192.86,11.98,10.29
20200707,87982.5,93906.9,87982.5,93303.8,1403.74,16835.55,7.78,6.84
20200708,93480.0,99065.7,93480.0,99065.7,1249.96,14970.93,6.18,5.99
20200709,99094.1,105573.1,99094.1,105573.1,1370.39,16680.37,6.57,6.54
20200710,104899.8,108462.0,104817.6,107453.2,1246.28,15613.78,1.78,3.45
20200713,108271.3,113727.8,108271.3,113727.8,1259.61,16191.14,5.84,5.08
20200714,113416.9,115928.3,112797.1,115044.0,1270.96,16420.32,1.16,2.75
20200715,115363.6,116328.3,113121.3,113305.0,1153.46,15030.04,-1.51,2.79
20200716,113312.9,114929.3,107965.4,108386.6,1098.53,14082.75,-4.34,6.15
20200717,108917.0,111326.3,107030.1,107440.8,826.98,10597.68,-0.87,3.96
20200720,109078.2,111194.4,108733.5,110517.4,903.44,11347.68,2.86,2.29
20200721,110878.3,112625.2,109545.1,109706.3,823.99,10527.96,-0.73,2.79
20200722,109470.2,112638.3,109338.3,109921.7,883.74,11336.92,0.2,3.01
20200723,108830.8,111005.6,108452.4,109905.6,925.38,11880.92,-0.01,2.32
20200724,109160.1,110189.7,104744.3,105080.3,982.46,12758.13,-4.39,4.95
20200727,106029.5,106867.7,102789.7,103454.6,691.03,8887.5,-1.55,3.88
20200728,104683.5,105389.2,101841.4,102515.8,673.42,8638.91,-0.91,3.43
20200729,101971.7,105121.9,101971.7,104492.3,754.9,9980.47,1.93,3.07
20200730,104819.3,106126.1,103239.1,103433.1,803.4,10429.15,-1.01,2.76
20200731,103525.1,106509.3,103525.1,104642.7,830.96,10864.94,1.17,2.89
20200803,104669.0,108786.6,104669.0,108241.7,965.93,12669.0,3.44,3.93
20200804,108308.8,110158.6,107649.0,108038.0,1001.54,13174.53,-0.19,2.32
20200805,108071.6,109905.7,107871.0,108729.8,881.19,11447.24,0.64,1.88
20200806,108783.4,109754.4,108079.3,108896.4,942.15,12408.18,0.15,1.54
20200807,108369.4,109368.4,106355.3,107634.6,906.88,12119.36,-1.16,2.77
20200810,106995.2,109005.1,106995.2,107066.5,827.63,11137.41,-0.53,1.87
20200811,107092.3,108727.9,104309.0,104519.1,861.66,10954.66,-2.38,4.13
20200812,104095.9,104419.5,101435.4,102571.7,821.92,10408.28,-1.86,2.86
20200813,103064.4,103591.3,100474.8,100521.8,722.93,8436.03,-2.0,3.04
20200814,100093.9,101701.8,98826.6,99468.9,690.06,8197.11,-1.05,2.86
20200817,99989.7,102786.3,99989.7,102125.3,915.54,11151.42,2.67,2.81
20200818,102220.2,103761.9,101762.0,102223.2,847.23,10442.59,0.1,1.96
20200819,101861.9,102427.1,99449.5,99614.5,876.99,10453.71,-2.55,2.91
20200820,98568.0,100150.9,96284.6,96612.9,718.33,8394.1,-3.01,3.88
20200821,97475.1,98490.7,94848.4,95559.8,666.11,8163.49,-1.09,3.77
20200824,96167.6,96993.6,95255.6,95444.2,671.34,8668.06,-0.12,1.82
20200825,95605.8,96699.3,93943.4,94280.2,728.19,9134.98,-1.22,2.89
20200826,94108.1,95014.4,91609.6,91845.5,752.61,9427.55,-2.58,3.61
20200827,92089.4,92656.0,90877.6,91317.8,645.57,8050.02,-0.57,1.94
20200828,91030.0,92369.0,91030.0,92369.0,706.23,9133.08,1.15,1.47
20200831,93570.0,95321.5,92804.3,92850.8,769.14,10025.39,0.52,2.73
20200901,92647.5,93500.0,91687.0,92297.5,641.24,8263.38,-0.6,1.95
20200902,92551.5,93164.0,91907.0,92123.8,773.32,9402.55,-0.19,1.36
20200903,91881.3,93016.8,90329.7,90723.9,732.41,9109.16,-1.52,2.92
20200904,88932.7,90836.5,88932.7,89298.5,653.27,8087.64,-1.57,2.1
20200907,89424.5,90536.8,87240.1,87811.1,795.51,9843.7,-1.67,3.69
20200908,88089.7,88679.3,87136.2,87942.8,799.96,8971.85,0.15,1.76
20200909,86775.1,87935.8,85417.1,85477.6,981.7,10065.68,-2.8,2.86
20200914,82870.9,84398.9,81906.9,82384.0,628.39,7447.89,-3.62,2.92
20200915,82312.1,83106.4,81320.1,81372.0,584.48,7027.94,-1.23,2.17
20200916,81080.8,81569.5,79087.0,79209.3,549.12,6633.7,-2.66,3.05
20200917,78888.8,79281.8,77991.5,78254.0,548.04,7168.61,-1.21,1.63
20200918,78269.3,79353.1,78191.3,79353.1,641.69,8052.02,1.4,1.48
